1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
CEAR25,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,15/12/2024,"IPCA + 6,0013%",--,--,5.9203,0.6389,5.2814,6.5593,735.0683,100.0067,22,,
CEAR26,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,15/06/2025,"IPCA + 6,1965%",5.4886,5.0625,5.2581,0.1182,5.1399,5.3764,727.390338,100.4989,141.31,,15/05/2025
CEEBA1,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA,15/08/2025,"IPCA + 6,2214%",5.8303,5.4309,5.5898,0.2239,5.3658,5.8138,471.560213,100.4371,184.29,,15/05/2025
CEEBB6,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/08/2030,"IPCA + 6,25%",7.1854,6.8786,7.0476,0.0512,6.9964,7.0989,1035.165446,96.722,1120.87,,15/08/2030
CEEBB7,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/11/2033,"IPCA + 6,1%",7.3265,6.9774,7.1655,0.0891,7.0764,7.2547,1009.956456,93.9928,1553.2,0.15,15/08/2032
CEEBC3,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/10/2031,"IPCA + 5,8224%",7.2095,6.8677,7.0677,0.1408,6.927,7.2086,1113.519147,94.2994,1259.8,,15/08/2030
CEEBC4,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/04/2032,"IPCA + 6,2792%",7.2248,6.9027,7.0751,0.0845,6.9905,7.1597,1074.034735,96.1189,1333.43,0.1,15/08/2030
CEED12,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/12/2029,"IPCA + 7,1498%",7.3063,6.9774,7.0961,0.1201,6.976,7.2164,1125.474972,100.2114,1061.8,0.05,15/05/2029
CEED13,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/07/2030,"IPCA + 6,5%",7.2815,6.8337,7.0739,0.1303,6.9436,7.2043,1052.77177,97.693,1092.86,0.05,15/05/2029
CEED15,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/05/2036,"IPCA + 6,5596%",7.4974,7.0818,7.3061,0.1944,7.1116,7.5006,990.548678,95.0807,1810.01,,15/05/2035
CEED21,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D,15/08/2029,"IPCA + 5,4409%",7.1925,6.6008,6.9647,0.2403,6.7245,7.2051,1155.314873,94.7318,948.21,,15/05/2029
CEMT19,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/09/2025,"IPCA + 5,0797%",5.6252,4.9412,5.2321,0.2203,5.0117,5.4525,464.117238,99.8816,205.96,,15/05/2025
CEPE19,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE,15/07/2025,"IPCA + 6,0352%",5.5613,5.1256,5.3626,0.1391,5.2235,5.5018,474.588581,100.4084,161.4,,15/05/2025
CEPEB3,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/11/2033,"IPCA + 6,1%",7.3372,6.9674,7.1471,0.161,6.9861,7.3082,1011.026017,94.0924,1553.52,,15/08/2032
CEPEC1,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/10/2031,"IPCA + 5,875%",7.1915,6.8663,7.0356,0.0784,6.9572,7.1141,1118.090176,94.6827,1258.72,,15/08/2030
CEPEC2,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/04/2032,"IPCA + 6,2792%",7.1754,6.8956,7.0426,0.078,6.9646,7.1207,1075.761554,96.2734,1333.72,,15/08/2030
CESE32,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A. (*),15/09/2030,"IPCA + 7,4941%",7.2636,6.9477,7.075,0.1748,6.9002,7.25,1081.821937,101.7459,1117.77,0.05,15/08/2030
CESPA2,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*) (**),15/08/2030,"IPCA + 4,3%",7.1932,6.8252,7.0395,0.095,6.9445,7.1347,1190.321287,89.5755,1064.22,0.05,15/05/2029
CESPA3,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*),15/04/2034,"IPCA + 6,1661%",7.4261,6.8052,7.1044,0.1774,6.927,7.2819,969.84423,94.3512,1657.16,0.1,15/05/2033
CGASB1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2039,"IPCA + 6,4504%",6.9232,6.6123,6.7815,0.0388,6.7426,6.8204,998.915043,97.2199,2278.64,0.05,15/08/2040
CGMG18,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,15/08/2031,"IPCA + 5,27%",7.1482,6.831,7.029,0.0972,6.9319,7.1263,1124.014144,94.5196,848.86,0.05,15/08/2028
CGOS13,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/04/2031,"IPCA + 7,1%",7.291,6.9114,7.1241,0.0914,7.0328,7.2156,1063.810041,99.8981,1141.55,,15/08/2030
CGOS16,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/05/2036,"IPCA + 6,4895%",7.3483,7.0723,7.2514,0.1007,7.1506,7.3522,990.729387,94.9694,1813.33,0.45,15/05/2035
CGOS24,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2031,"IPCA + 6,4407%",7.3002,6.9619,7.1473,0.1034,7.044,7.2508,1019.531187,96.7794,1244.14,,15/08/2030
CGOS28,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/09/2036,"IPCA + 6,6493%",7.4468,7.1212,7.2551,0.0863,7.1689,7.3415,970.527085,95.823,1889.33,0.1,15/05/2035
CGOS34,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2035,"IPCA + 6,6789%",7.4279,7.0521,7.2693,0.1205,7.1488,7.3899,1013.417106,96.182,1770.44,0.45,15/05/2033
CHSF13,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),15/06/2031,"IPCA + 6,767%",7.34,7.0714,7.1538,0.0742,7.0796,7.2281,1023.032985,98.12,1320.57,0.5,15/08/2030
CJEN13,TESC-TERMINAL SANTA CATARINA S/A (*),15/12/2035,"IPCA + 8,1693%",8.3184,7.8736,8.1877,0.284,7.9037,8.4718,1186.956994,99.9198,1189.11,,15/08/2030
CLAG13,COLOMBO AGROINDUSTRIA SA (*),15/07/2028,"IPCA + 5,4806%",7.4831,7.0692,7.3783,0.1521,7.2262,7.5305,1177.421158,95.7478,612.11,,15/05/2027
CLCD26,CELESC DISTRIBUIÇÃO S/A (*),15/11/2030,"IPCA + 6,5279%",7.2142,6.8039,7.0806,0.1102,6.9704,7.191,1057.038152,97.8626,1050.41,,15/05/2029
CLCD27,CELESC DISTRIBUIÇÃO S/A (*),15/07/2034,"IPCA + 6,9534%",7.3104,6.9754,7.1522,0.1205,7.0317,7.2728,1018.96292,98.8255,1601.37,0.45,15/05/2033
CLNG11,CALANGO 6 ENERGIA RENOVAVEL S.A.,27/06/2028,"IPCA + 8,7345%",7.093,6.7047,6.8755,0.405,6.4706,7.2806,972.408146,102.0983,305.05,,15/08/2026
CLTM14,CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TRENS METROPOLITANOS DE SAO PAULO S.A. (*),15/01/2042,"IPCA + 7,25%",8.3497,7.9903,8.118,0.144,7.9739,8.2621,994.735078,94.7657,1661.34,0.35,15/05/2033
CMDT33,CEMIG DISTRIBUIÇÃO S/A,15/02/2025,"IPCA + 5,1%",5.9583,5.3709,5.5219,0.4419,5.0801,5.9639,501.753717,99.8967,65,,
CMGD27,CEMIG DISTRIBUIÇÃO S/A,15/06/2026,"IPCA + 4,1%",5.821,5.41,5.736,0.4033,5.3327,6.1393,1349.029067,98.3984,260.41,0.35,15/05/2025
CMGD28,CEMIG DISTRIBUIÇÃO S/A (*),15/06/2029,"IPCA + 6,1052%",7.1459,6.7003,6.9253,0.1871,6.7382,7.1125,1090.58718,97.2973,895.43,,15/08/2028
CMGDB0,CEMIG DISTRIBUIÇÃO S/A (*),15/02/2034,"IPCA + 6,1469%",7.1848,6.8735,7.0001,0.0968,6.9033,7.097,988.265877,94.9676,1617.96,0.5,15/05/2033
CMGDB1,CEMIG DISTRIBUIÇÃO S/A (*),15/09/2036,"IPCA + 6,5769%",7.2691,6.874,7.0688,0.1012,6.9676,7.17,978.551786,96.3547,2023.44,,15/05/2035
CMIN11,CSN MINERACAO S.A. (*),15/07/2031,"IPCA + 4,879%",7.6821,7.2089,7.4761,0.2466,7.2294,7.7228,1073.36319,87.1909,1400.76,,15/08/2032
CMIN12,CSN MINERACAO S.A.,15/07/2032,"IPCA + 6,8798%",7.6636,7.2363,7.4625,0.0909,7.3716,7.5536,1085.849519,96.83,1488.77,,15/08/2032
CMIN21,CSN MINERACAO S.A. (*),15/07/2036,"IPCA + 5,021%",--,7.3697,7.7147,0.2278,7.4869,7.9426,1011.619113,82.1374,1920.08,,15/05/2035
CMIN22,CSN MINERACAO S.A.,15/07/2037,"IPCA + 7,0673%",7.993,7.4247,7.6731,0.1868,7.4862,7.86,1073.156582,95.6409,1978.41,0.05,15/05/2035
CMTR29,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),15/12/2029,"IPCA + 7,6245%",7.1812,6.8492,7.0425,0.0988,6.9437,7.1414,1151.90397,102.2879,1052.89,,15/05/2029
CNRD11,CONCESSIONARIA DA RODOVIA MS 306 S.A. (*) (**),15/12/2035,IPCA + 6%,8.3378,7.9991,8.1521,0.1437,8.0085,8.2959,1155.747657,89.401,1378.26,,15/08/2030
COCE18,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2032,"IPCA + 6,2137%",7.4662,6.9458,7.3218,0.2081,7.1138,7.53,1073.604833,94.7238,1310.17,0.1,15/08/2030
COMR14,COMERC PARTICIPACOES S.A. (*),15/11/2038,"IPCA + 7,9171%",7.58,7.2383,7.4235,0.1038,7.3198,7.5274,1108.642041,102.7648,1508.33,0.5,15/08/2032
COMR15,COMERC PARTICIPACOES S.A. (*),15/04/2040,"IPCA + 7,2209%",7.7003,7.3267,7.5152,0.0964,7.4188,7.6116,962.495726,98.2161,1648.5,,15/05/2033
CONF11,CONFLUENCIA ENERGIA S/A (*),15/11/2041,"IPCA + 6,6018%",7.6497,7.1708,7.4053,0.1531,7.2522,7.5585,1177.556614,95.04,1684.86,,15/05/2033
CONX12,TRIPLE PLAY BRASIL PARTICIPACOES S.A. (*),15/08/2029,"IPCA + 7,684%",--,11.5636,11.6133,0.2402,11.3731,11.8535,1011.794923,90.4132,701.4,0.15,15/05/2027
CPFGA2,CPFL TRANSMISSAO S.A (*),15/05/2031,"IPCA + 6,0265%",7.233,6.7438,7.109,0.2278,6.8811,7.3369,1081.055341,95.4666,1146.97,0.1,15/08/2030
CPFPA0,COMPANHIA PIRATININGA DE FORÇA E LUZ,15/08/2025,"IPCA + 5,8%",5.4641,4.947,5.1719,0.284,4.8879,5.456,708.032538,100.437,184.53,,15/05/2025
CPFPA5,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%",7.0877,6.7041,6.9142,0.1328,6.7813,7.0471,1007.383575,95.7325,1583.81,,15/08/2032
CPFPA7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2034,"IPCA + 6,235%",7.1258,6.8111,6.9921,0.1255,6.8667,7.1177,978.428646,95.4224,1656.23,,15/05/2033
CPFPB7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2039,"IPCA + 6,3018%",7.022,6.6721,6.861,0.0834,6.7777,6.9445,977.190951,95.3141,2290.61,,15/08/2040
CPGT15,COPEL GERAÇÃO E TRANSMISSÃO S/A,15/09/2025,"IPCA + 7,6475%",5.5815,4.8467,5.1277,0.2504,4.8773,5.3782,285.621832,101.9411,204.56,,15/05/2025
CPGT26,COPEL GERAÇÃO E TRANSMISSÃO S/A,15/07/2025,"IPCA + 3,9%",5.2228,4.7302,5.0468,0.1773,4.8695,5.2242,1354.629708,99.2941,162.62,0.05,15/05/2025
CPGT27,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/10/2031,"IPCA + 5,7138%",7.3364,6.8503,7.2164,0.2072,7.0093,7.4237,1094.410652,93.1504,1261.49,,15/08/2030
CPGT28,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/01/2035,"IPCA + 6,8226%",7.361,6.9476,7.1374,0.1174,7.02,7.255,1086.484382,98.0234,1706.05,,15/05/2033
CPLD26,COPEL DISTRIBUICAO S/A (*),15/06/2031,"IPCA + 4,7742%",7.0843,6.5697,6.8123,0.1556,6.6568,6.968,1132.861457,91.1594,1203.97,,15/08/2030
CPLD29,COPEL DISTRIBUICAO S/A (*),15/05/2036,"IPCA + 6,2831%",7.1197,6.849,6.934,0.1179,6.8161,7.0521,1002.436088,95.9552,1695.48,0.45,15/05/2033
CPLD37,COPEL DISTRIBUICAO S/A (*),15/05/2032,"IPCA + 6,1732%",7.1295,6.7756,6.9582,0.0834,6.8748,7.0416,1087.523667,96.2162,1315.35,0.35,15/08/2030
CPTM15,LIGGA TELECOMUNICACOES S.A (*),15/09/2030,"IPCA + 8,8507%",12.7424,12.346,12.4378,0.1974,12.2404,12.6353,986.51048,88.0659,977.63,0.45,15/05/2029
CPXB22,ETC - EMPRESA TRANSMISSORA CAPIXABA S.A (*),15/09/2025,"IPCA + 6,1675%",5.796,5.3545,5.5696,0.217,5.3526,5.7867,704.941791,100.4613,205.35,0.35,15/05/2025
CRMG15,CONCESSIONÁRIA DA RODOVIA MG-050 S/A (*),15/12/2030,"IPCA + 5,9668%",8.1359,7.7953,7.956,0.1609,7.7951,8.1169,1028.25789,94.3315,781.3,,15/08/2028
CRTR12,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A. (*),15/08/2041,"IPCA + 7,3201%",8.0205,7.6408,7.7877,0.1541,7.6336,7.9419,990.589284,96.7366,1911.34,,15/05/2035
CSAN33,COSAN S.A. (*),15/08/2031,"IPCA + 5,7531%",--,--,8.4229,0.0627,8.3602,8.4857,1086.347789,88.6387,1209.28,,15/08/2030
CSMGA2,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/01/2026,"IPCA + 5,2737%",5.28,4.5969,4.9344,0.1369,4.7975,5.0714,545.573683,100.2088,162.87,,15/05/2025
CSMGA6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2031,"IPCA + 5,2306%",7.1449,6.7278,6.9602,0.1479,6.8123,7.1082,993.170824,94.5919,851.54,,15/08/2028
