1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
CEAR25,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,15/12/2024,"IPCA + 6,0013%",--,--,5.8227,0.6512,5.1714,6.474,734.783981,100.0154,23,,
CEAR26,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,15/06/2025,"IPCA + 6,1965%",5.4596,4.9963,5.2345,0.0787,5.1558,5.3133,727.157986,100.5152,142.31,,15/05/2025
CEEBA1,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA,15/08/2025,"IPCA + 6,2214%",5.7593,5.3716,5.5395,0.1392,5.4002,5.6788,471.509169,100.4747,185.29,,15/05/2025
CEEBB6,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/08/2030,"IPCA + 6,25%",7.0188,6.7478,6.8826,0.067,6.8156,6.9497,1041.766933,97.3859,1122.76,,15/08/2030
CEEBB7,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/11/2033,"IPCA + 6,1%",7.2381,6.8813,7.0167,0.0982,6.9186,7.115,1018.128824,94.7987,1556.77,0.45,15/08/2032
CEEBC3,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/10/2031,"IPCA + 5,8224%",7.0937,6.7447,6.9406,0.0434,6.8972,6.9841,1119.583393,94.8573,1261.72,0.05,15/08/2030
CEEBC4,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/04/2032,"IPCA + 6,2792%",7.1286,6.7867,6.94,0.0488,6.8912,6.9889,1080.686943,96.7611,1335.64,0.35,15/08/2030
CEED12,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/12/2029,"IPCA + 7,1498%",7.2541,6.8554,7.0604,0.0276,7.0329,7.0881,1126.478704,100.3526,1063,0.1,15/05/2029
CEED13,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/07/2030,"IPCA + 6,5%",7.2675,6.8713,7.0393,0.052,6.9873,7.0914,1053.708127,97.828,1094.05,0.1,15/05/2029
CEED15,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/05/2036,"IPCA + 6,5596%",7.3869,6.9281,7.1751,0.205,6.9701,7.3802,998.769973,95.9173,1814.84,,15/05/2035
CEED21,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D,15/08/2029,"IPCA + 5,4409%",7.0821,6.5918,6.9498,0.1081,6.8417,7.0579,1155.331974,94.7761,949.26,,15/05/2029
CEMT19,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/09/2025,"IPCA + 5,0797%",5.5378,4.9385,5.1576,0.2366,4.9211,5.3943,464.180595,99.9392,206.96,,15/05/2025
CEPE19,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE,15/07/2025,"IPCA + 6,0352%",5.4729,5.0536,5.274,0.0256,5.2484,5.2997,474.632295,100.4654,162.4,,15/05/2025
CEPEB3,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/11/2033,"IPCA + 6,1%",7.2518,6.8889,7.0558,0.0716,6.9842,7.1275,1015.834312,94.585,1556.1,,15/08/2032
CEPEC1,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/10/2031,"IPCA + 5,875%",7.1213,6.7541,6.9525,0.0451,6.9074,6.9977,1121.865502,95.047,1260.32,,15/08/2030
CEPEC2,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/04/2032,"IPCA + 6,2792%",7.0652,6.772,6.9207,0.0713,6.8494,6.992,1081.721332,96.8537,1335.82,0.05,15/08/2030
CESE32,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A. (*),15/09/2030,"IPCA + 7,4941%",7.1555,6.8467,6.993,0.1299,6.8631,7.123,1084.950648,102.0942,1119.25,0.1,15/08/2030
CESPA2,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*) (**),15/08/2030,"IPCA + 4,3%",7.0672,6.7448,6.8959,0.0524,6.8435,6.9484,1196.483535,90.0761,1065.83,0.15,15/05/2029
CESPA3,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*),15/04/2034,"IPCA + 6,1661%",7.3484,6.6245,6.9473,0.1411,6.8062,7.0886,978.760391,95.2643,1660.87,0.35,15/05/2033
CGASB1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2039,"IPCA + 6,4504%",6.8113,6.478,6.6101,0.0635,6.5466,6.6737,1013.111131,98.6448,2289.22,0.1,15/08/2040
CGMG18,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,15/08/2031,"IPCA + 5,27%",7.012,6.7028,6.8811,0.0532,6.8279,6.9344,1128.694138,94.9555,851.24,0.1,15/08/2028
CGOS13,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/04/2031,"IPCA + 7,1%",7.1979,6.8209,7.0108,0.0699,6.9409,7.0808,1068.37669,100.3786,1143.27,,15/08/2030
CGOS16,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/05/2036,"IPCA + 6,4895%",7.2039,6.933,7.0692,0.0536,7.0155,7.1229,1002.427925,96.1381,1819.66,0.4,15/05/2035
CGOS24,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2031,"IPCA + 6,4407%",7.2057,6.8332,7.0088,0.0798,6.929,7.0887,1025.540577,97.3976,1246.18,,15/08/2030
CGOS28,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/09/2036,"IPCA + 6,6493%",7.2627,6.951,7.1262,0.072,7.0542,7.1983,978.820511,96.69,1894.14,0.35,15/05/2035
CGOS34,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2035,"IPCA + 6,6789%",7.2755,6.9084,7.1206,0.1028,7.0178,7.2235,1022.824307,97.1233,1774.97,0.35,15/05/2033
CHSF13,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),15/06/2031,"IPCA + 6,767%",7.2232,6.963,7.0351,0.0619,6.9732,7.0972,1028.467742,98.6909,1322.77,0.5,15/08/2030
CJEN13,TESC-TERMINAL SANTA CATARINA S/A (*),15/12/2035,"IPCA + 8,1693%",8.2156,7.8868,8.0757,0.069,8.0068,8.1448,1192.121745,100.4102,1192.66,,15/08/2030
CLAG13,COLOMBO AGROINDUSTRIA SA (*),15/07/2028,"IPCA + 5,4806%",--,--,7.2668,0.0124,7.2544,7.2793,1179.781806,95.9834,613.34,,15/05/2027
CLCD26,CELESC DISTRIBUIÇÃO S/A (*),15/11/2030,"IPCA + 6,5279%",7.1137,6.7998,6.9898,0.0843,6.9055,7.0741,1060.241723,98.2077,1051.97,0.05,15/05/2029
CLCD27,CELESC DISTRIBUIÇÃO S/A (*),15/07/2034,"IPCA + 6,9534%",7.1928,6.8697,7.0062,0.0503,6.9558,7.0566,1027.312158,99.686,1605.15,0.35,15/05/2033
CLNG11,CALANGO 6 ENERGIA RENOVAVEL S.A.,27/06/2028,"IPCA + 8,7345%",7.0388,6.526,6.8633,0.0672,6.7961,6.9307,972.014979,102.1195,306.07,,15/08/2026
CLTM14,CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TRENS METROPOLITANOS DE SAO PAULO S.A. (*),15/01/2042,"IPCA + 7,25%",8.2181,7.8025,8.0216,0.0761,7.9455,8.0979,1000.060515,95.3226,1666.62,,15/05/2033
CMDT33,CEMIG DISTRIBUIÇÃO S/A,15/02/2025,"IPCA + 5,1%",5.9511,5.5053,5.5335,0.4218,5.1117,5.9554,501.510504,99.8923,66,,
CMGD27,CEMIG DISTRIBUIÇÃO S/A,15/06/2026,"IPCA + 4,1%",5.9393,5.3371,5.6812,0.5809,5.1003,6.2622,1349.128519,98.4453,261.45,0.05,15/05/2025
CMGD28,CEMIG DISTRIBUIÇÃO S/A (*),15/06/2029,"IPCA + 6,1052%",7.0353,6.6368,6.9055,0.0359,6.8696,6.9416,1090.751124,97.3585,896.5,,15/08/2028
CMGDB0,CEMIG DISTRIBUIÇÃO S/A (*),15/02/2034,"IPCA + 6,1469%",7.0564,6.7271,6.8799,0.0726,6.8073,6.9526,994.923854,95.6532,1621.04,0.45,15/05/2033
CMGDB1,CEMIG DISTRIBUIÇÃO S/A (*),15/09/2036,"IPCA + 6,5769%",--,--,6.9347,0.0534,6.8813,6.9883,987.957549,97.3291,2029.2,,15/05/2035
CMIN11,CSN MINERACAO S.A. (*),15/07/2031,"IPCA + 4,879%",7.4758,7.1057,7.3637,0.0434,7.3203,7.4072,1079.060232,87.6916,1402.75,,15/08/2032
CMIN12,CSN MINERACAO S.A.,15/07/2032,"IPCA + 6,8798%",7.5237,7.1403,7.3147,0.0276,7.2871,7.3424,1094.148742,97.6195,1491.93,,15/08/2032
CMIN21,CSN MINERACAO S.A. (*),15/07/2036,"IPCA + 5,021%",--,--,7.5076,0.1071,7.4005,7.6147,1026.041562,83.3449,1926.96,,15/05/2035
CMIN22,CSN MINERACAO S.A.,15/07/2037,"IPCA + 7,0673%",7.8896,7.2523,7.569,0.0605,7.5085,7.6296,1080.770426,96.3689,1983.62,0.1,15/05/2035
CMTR29,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),15/12/2029,"IPCA + 7,6245%",7.112,6.7386,6.942,0.0593,6.8827,7.0014,1155.84626,102.6928,1054.45,,15/05/2029
CNRD11,CONCESSIONARIA DA RODOVIA MS 306 S.A. (*) (**),15/12/2035,IPCA + 6%,8.2043,7.8469,7.9899,0.1472,7.8426,8.1372,1164.649395,90.1323,1383.2,,15/08/2030
COCE18,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2032,"IPCA + 6,2137%",7.6414,6.865,7.2187,0.2102,7.0085,7.4291,1078.425092,95.1949,1312.28,0.35,15/08/2030
COMR14,COMERC PARTICIPACOES S.A. (*),15/11/2038,"IPCA + 7,9171%",7.5381,7.1323,7.3547,0.072,7.2827,7.4269,1112.321654,103.1621,1511.9,0.45,15/08/2032
COMR15,COMERC PARTICIPACOES S.A. (*),15/04/2040,"IPCA + 7,2209%",7.5468,7.1529,7.3848,0.0436,7.3412,7.4285,969.670778,98.9996,1655.14,0.05,15/05/2033
CONF11,CONFLUENCIA ENERGIA S/A (*),15/11/2041,"IPCA + 6,6018%",7.5249,7.1374,7.3274,0.0311,7.2963,7.3586,1182.67103,95.5002,1690.16,,15/05/2033
CONX12,TRIPLE PLAY BRASIL PARTICIPACOES S.A. (*),15/08/2029,"IPCA + 7,684%",--,11.383,11.4979,0.2495,11.2484,11.7475,1014.028892,90.6615,702.82,0.45,15/05/2027
CPFGA2,CPFL TRANSMISSAO S.A (*),15/05/2031,"IPCA + 6,0265%",7.077,6.6264,6.9247,0.1768,6.7479,7.1016,1089.013563,96.2151,1149.32,0.35,15/08/2030
CPFPA0,COMPANHIA PIRATININGA DE FORÇA E LUZ,15/08/2025,"IPCA + 5,8%",5.3148,4.8026,5.1035,0.3789,4.7247,5.4825,708.058113,100.4875,185.53,,15/05/2025
CPFPA5,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%",6.9556,6.6374,6.819,0.0233,6.7957,6.8423,1012.531117,96.2679,1586.22,,15/08/2032
CPFPA7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2034,"IPCA + 6,235%",7.0186,6.726,6.8197,0.0355,6.7842,6.8554,988.364616,96.4379,1660.21,,15/05/2033
CPFPB7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2039,"IPCA + 6,3018%",6.9158,6.5324,6.7491,0.0523,6.6968,6.8015,986.058362,96.2257,2297.4,,15/08/2040
CPGT15,COPEL GERAÇÃO E TRANSMISSÃO S/A,15/09/2025,"IPCA + 7,6475%",5.562,4.8875,5.0671,0.2791,4.7881,5.3463,285.630159,101.9987,205.56,,15/05/2025
CPGT26,COPEL GERAÇÃO E TRANSMISSÃO S/A,15/07/2025,"IPCA + 3,9%",5.1784,4.7183,5.0691,0.1972,4.8719,5.2664,1353.849712,99.2761,163.62,0.15,15/05/2025
CPGT27,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/10/2031,"IPCA + 5,7138%",7.3073,6.8697,7.1241,0.2148,6.9093,7.339,1098.573611,93.5481,1263.15,,15/08/2030
CPGT28,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/01/2035,"IPCA + 6,8226%",7.3029,6.818,7.0204,0.0456,6.9749,7.0661,1093.997422,98.751,1709.77,,15/05/2033
CPLD26,COPEL DISTRIBUICAO S/A (*),15/06/2031,"IPCA + 4,7742%",6.9734,6.5236,6.8284,0.0356,6.7928,6.864,1131.474606,91.0868,1204.86,,15/08/2030
CPLD29,COPEL DISTRIBUICAO S/A (*),15/05/2036,"IPCA + 6,2831%",7.0088,6.7222,6.7869,0.1061,6.6808,6.8931,1011.265117,96.8472,1700.4,0.35,15/05/2033
CPLD37,COPEL DISTRIBUICAO S/A (*),15/05/2032,"IPCA + 6,1732%",6.9499,6.6678,6.8166,0.0671,6.7495,6.8838,1094.521826,96.8819,1317.86,,15/08/2030
CPTM15,LIGGA TELECOMUNICACOES S.A (*),15/09/2030,"IPCA + 8,8507%",12.5632,12.2401,12.2978,0.216,12.0818,12.514,990.595586,88.4819,979.41,0.35,15/05/2029
CPXB22,ETC - EMPRESA TRANSMISSORA CAPIXABA S.A (*),15/09/2025,"IPCA + 6,1675%",5.7836,5.4111,5.5124,0.3066,5.2058,5.8191,704.931888,100.5081,206.35,,15/05/2025
CRMG15,CONCESSIONÁRIA DA RODOVIA MG-050 S/A (*),15/12/2030,"IPCA + 5,9668%",8.0876,7.704,7.8352,0.1506,7.6846,7.9859,1031.27681,94.6532,783.44,,15/08/2028
CRTR12,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A. (*),15/08/2041,"IPCA + 7,3201%",7.804,7.4581,7.6057,0.0804,7.5253,7.6861,1002.863472,97.9865,1921.5,,15/05/2035
CSAN33,COSAN S.A. (*),15/08/2031,"IPCA + 5,7531%",--,--,8.2968,0.0778,8.2191,8.3747,1091.82308,89.1269,1211.19,,15/08/2030
CSMGA2,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/01/2026,"IPCA + 5,2737%",5.2188,4.7157,4.968,0.1313,4.8367,5.0993,545.223489,100.1892,163.86,,15/05/2025
CSMGA6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2031,"IPCA + 5,2306%",6.9722,6.6323,6.8333,0.0831,6.7502,6.9164,996.662089,94.9667,853.68,,15/08/2028
