1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
CEAR25,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,15/12/2024,"IPCA + 6,0013%",--,--,5.8275,0.7685,5.059,6.596,734.437481,100.0156,24,,
CEAR26,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE,15/06/2025,"IPCA + 6,1965%",5.2688,5.0114,5.1446,0.0997,5.045,5.2444,727.187666,100.5677,143.31,,15/05/2025
CEEBA1,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA,15/08/2025,"IPCA + 6,2214%",5.6119,5.2819,5.5066,0.2717,5.2349,5.7784,471.402508,100.5004,186.29,,15/05/2025
CEEBB6,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/08/2030,"IPCA + 6,25%",6.9689,6.748,6.8803,0.1299,6.7503,7.0103,1041.338912,97.393,1123.77,,15/08/2030
CEEBB7,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/11/2033,"IPCA + 6,1%",7.1497,6.8346,6.9881,0.1866,6.8015,7.1748,1019.290799,94.9522,1558.26,0.35,15/08/2032
CEEBC3,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/10/2031,"IPCA + 5,8224%",7.0433,6.7376,6.9302,0.2393,6.6908,7.1696,1119.55908,94.8995,1262.8,0.1,15/08/2030
CEEBC4,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/04/2032,"IPCA + 6,2792%",7.0761,6.7129,6.9272,0.1628,6.7644,7.0902,1080.823015,96.8202,1336.76,,15/08/2030
CEED12,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/12/2029,"IPCA + 7,1498%",7.1863,6.8523,7.0065,0.0873,6.9192,7.0939,1128.2972,100.5666,1064.29,0.35,15/05/2029
CEED13,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/07/2030,"IPCA + 6,5%",7.1453,6.8134,7.0373,0.3303,6.707,7.3676,1053.253524,97.834,1095.06,0.35,15/05/2029
CEED15,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),15/05/2036,"IPCA + 6,5596%",7.326,6.894,7.121,0.2348,6.8862,7.3559,1001.893086,96.2649,1817.43,,15/05/2035
CEED21,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D,15/08/2029,"IPCA + 5,4409%",7.0425,6.7866,6.9387,0.0726,6.866,7.0114,1155.195646,94.8079,950.29,,15/05/2029
CEMT19,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/09/2025,"IPCA + 5,0797%",5.5633,4.9687,5.1184,0.3361,4.7824,5.4546,464.118096,99.9696,207.96,,15/05/2025
CEPE19,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE,15/07/2025,"IPCA + 6,0352%",5.3055,4.9865,5.2223,0.2626,4.9598,5.485,474.571446,100.5003,163.4,,15/05/2025
CEPEB3,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/11/2033,"IPCA + 6,1%",7.1489,6.8373,6.9863,0.1862,6.8001,7.1726,1019.39685,94.9621,1558.3,,15/08/2032
CEPEC1,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/10/2031,"IPCA + 5,875%",7.0408,6.764,6.9215,0.1325,6.789,7.0541,1122.92235,95.1812,1261.55,,15/08/2030
CEPEC2,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/04/2032,"IPCA + 6,2792%",7.013,6.6745,6.8851,0.0782,6.807,6.9634,1083.083506,97.0227,1337.14,0.1,15/08/2030
CESE32,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A. (*),15/09/2030,"IPCA + 7,4941%",7.142,6.8672,6.9296,0.1638,6.7657,7.0935,1087.25799,102.3655,1120.62,0.35,15/08/2030
CESPA2,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*) (**),15/08/2030,"IPCA + 4,3%",7.0524,6.698,6.8148,0.0649,6.7499,6.8798,1199.725847,90.3573,1067.17,0.45,15/05/2029
CESPA3,CESP-COMPANHIA ENERGETICA DE SAO PAULO (*),15/04/2034,"IPCA + 6,1661%",7.3571,6.6144,6.9318,0.1632,6.7686,7.095,979.197627,95.3527,1662.14,,15/05/2033
CGASB1,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/07/2039,"IPCA + 6,4504%",6.7235,6.4489,6.5273,0.0397,6.4876,6.567,1019.843693,99.3439,2294.84,0.35,15/08/2040
CGMG18,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,15/08/2031,"IPCA + 5,27%",6.9488,6.7542,6.8646,0.1064,6.7582,6.9711,1128.711439,94.9994,852.39,0.4,15/08/2028
CGOS13,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/04/2031,"IPCA + 7,1%",7.1275,6.7713,6.9702,0.1089,6.8613,7.0792,1069.671957,100.5521,1144.53,,15/08/2030
CGOS16,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/05/2036,"IPCA + 6,4895%",7.1719,6.9136,7.0064,0.0786,6.9278,7.0851,1006.171138,96.5446,1822.5,0.1,15/05/2035
CGOS24,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2031,"IPCA + 6,4407%",7.1302,6.8117,6.9672,0.1233,6.8439,7.0906,1026.990712,97.5832,1247.49,,15/08/2030
CGOS28,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/09/2036,"IPCA + 6,6493%",7.3944,6.923,7.0598,0.1866,6.8731,7.2465,982.890348,97.1404,1897.09,,15/05/2035
CGOS34,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2035,"IPCA + 6,6789%",7.2828,6.9073,7.1012,0.1321,6.9691,7.2334,1023.602853,97.2457,1776.43,,15/05/2033
CHSF13,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),15/06/2031,"IPCA + 6,767%",7.2097,6.9233,7.018,0.0504,6.9676,7.0686,1028.803888,98.7728,1323.94,0.5,15/08/2030
CJEN13,TESC-TERMINAL SANTA CATARINA S/A (*),15/12/2035,"IPCA + 8,1693%",8.2022,7.8034,8.0475,0.282,7.7656,8.3296,1192.939219,100.5348,1194.3,,15/08/2030
CLAG13,COLOMBO AGROINDUSTRIA SA (*),15/07/2028,"IPCA + 5,4806%",--,--,7.2159,0.1986,7.0173,7.4146,1180.532448,96.0881,614.45,,15/05/2027
CLCD26,CELESC DISTRIBUIÇÃO S/A (*),15/11/2030,"IPCA + 6,5279%",7.0871,6.8678,6.9634,0.1112,6.8522,7.0747,1060.793591,98.3073,1053.14,0.1,15/05/2029
CLCD27,CELESC DISTRIBUIÇÃO S/A (*),15/07/2034,"IPCA + 6,9534%",7.1516,6.821,6.987,0.0929,6.8941,7.08,1027.961983,99.7999,1606.51,,15/05/2033
CLNG11,CALANGO 6 ENERGIA RENOVAVEL S.A.,27/06/2028,"IPCA + 8,7345%",7.0619,6.6931,6.8468,0.0542,6.7927,6.9011,971.670525,102.1457,307.1,,15/08/2026
CLTM14,CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TRENS METROPOLITANOS DE SAO PAULO S.A. (*),15/01/2042,"IPCA + 7,25%",8.16,7.7761,7.9672,0.1399,7.8273,8.1072,1002.851473,95.6384,1670.04,0.05,15/05/2033
CMDT33,CEMIG DISTRIBUIÇÃO S/A,15/02/2025,"IPCA + 5,1%",6.2061,--,5.6342,0.3945,5.2397,6.0288,501.154519,99.8653,67,,
CMGD27,CEMIG DISTRIBUIÇÃO S/A,15/06/2026,"IPCA + 4,1%",5.8913,5.2262,5.6592,0.4539,5.2053,6.1133,1348.797727,98.4607,262.46,0.15,15/05/2025
CMGD28,CEMIG DISTRIBUIÇÃO S/A (*),15/06/2029,"IPCA + 6,1052%",6.9915,6.7173,6.8548,0.0808,6.7741,6.9357,1092.040995,97.5202,897.66,,15/08/2028
CMGDB0,CEMIG DISTRIBUIÇÃO S/A (*),15/02/2034,"IPCA + 6,1469%",7.0108,6.6959,6.884,0.0968,6.7873,6.9809,994.174251,95.627,1621.97,0.35,15/05/2033
CMGDB1,CEMIG DISTRIBUIÇÃO S/A (*),15/09/2036,"IPCA + 6,5769%",--,--,6.8784,0.0823,6.7961,6.9609,991.655404,97.7418,2032.19,,15/05/2035
CMIN11,CSN MINERACAO S.A. (*),15/07/2031,"IPCA + 4,879%",7.4024,6.9918,7.2973,0.1008,7.1965,7.3982,1082.218031,87.9862,1404.34,,15/08/2032
CMIN12,CSN MINERACAO S.A.,15/07/2032,"IPCA + 6,8798%",7.466,7.0896,7.2445,0.0527,7.1918,7.2973,1097.825894,97.9972,1493.96,,15/08/2032
CMIN21,CSN MINERACAO S.A. (*),15/07/2036,"IPCA + 5,021%",--,--,7.533,0.0696,7.4634,7.6027,1023.646441,83.1867,1927.24,,15/05/2035
CMIN22,CSN MINERACAO S.A.,15/07/2037,"IPCA + 7,0673%",--,--,7.4701,0.1974,7.2726,7.6676,1088.056705,97.0685,1988.61,0.35,15/05/2035
CMTR29,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),15/12/2029,"IPCA + 7,6245%",7.0429,6.6855,6.9019,0.1231,6.7788,7.0251,1157.074236,102.8568,1055.67,,15/05/2029
CNRD11,CONCESSIONARIA DA RODOVIA MS 306 S.A. (*) (**),15/12/2035,IPCA + 6%,8.1575,7.8047,7.9689,0.1383,7.8306,8.1074,1165.255937,90.222,1384.71,,15/08/2030
COCE18,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),15/05/2032,"IPCA + 6,2137%",7.2966,6.9044,7.2095,0.2404,6.9692,7.45,1078.347278,95.2339,1313.38,,15/08/2030
COMR14,COMERC PARTICIPACOES S.A. (*),15/11/2038,"IPCA + 7,9171%",7.5443,7.2811,7.4015,0.5308,6.8707,7.9324,1108.834986,102.8948,1511.15,0.35,15/08/2032
COMR15,COMERC PARTICIPACOES S.A. (*),15/04/2040,"IPCA + 7,2209%",7.4893,7.1466,7.3397,0.0966,7.2431,7.4364,971.842211,99.2729,1658.1,0.15,15/05/2033
CONF11,CONFLUENCIA ENERGIA S/A (*),15/11/2041,"IPCA + 6,6018%",7.4514,7.1149,7.2803,0.0805,7.1998,7.3609,1185.542024,95.7795,1693.77,,15/05/2033
CONX12,TRIPLE PLAY BRASIL PARTICIPACOES S.A. (*),15/08/2029,"IPCA + 7,684%",--,11.365,11.5091,0.2508,11.2583,11.7599,1013.060756,90.6235,703.78,0.35,15/05/2027
CPFGA2,CPFL TRANSMISSAO S.A (*),15/05/2031,"IPCA + 6,0265%",7.102,6.7276,6.9163,0.0837,6.8327,7.0001,1088.850401,96.2464,1150.39,,15/08/2030
CPFPA0,COMPANHIA PIRATININGA DE FORÇA E LUZ,15/08/2025,"IPCA + 5,8%",5.1164,4.7337,4.9271,0.1808,4.7463,5.1081,708.626997,100.6151,186.54,,15/05/2025
CPFPA5,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%",6.9639,6.6601,6.7879,0.1166,6.6713,6.9046,1013.878459,96.4423,1587.68,,15/08/2032
CPFPA7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2034,"IPCA + 6,235%",6.9523,6.6702,6.8036,0.1402,6.6634,6.944,988.848206,96.5317,1661.49,,15/05/2033
CPFPB7,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),15/04/2039,"IPCA + 6,3018%",6.8002,6.4792,6.6882,0.0586,6.6296,6.7469,990.71009,96.7266,2301.55,,15/08/2040
CPGT15,COPEL GERAÇÃO E TRANSMISSÃO S/A,15/09/2025,"IPCA + 7,6475%",5.5013,4.902,5.1077,0.3599,4.7478,5.4677,285.414416,101.9762,206.56,,15/05/2025
CPGT26,COPEL GERAÇÃO E TRANSMISSÃO S/A,15/07/2025,"IPCA + 3,9%",5.2041,4.7015,5.0804,0.1276,4.9528,5.2081,1353.160433,99.2647,164.62,0.45,15/05/2025
CPGT27,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/10/2031,"IPCA + 5,7138%",7.2184,6.8638,7.0568,0.1183,6.9385,7.1752,1101.474722,93.8386,1264.64,,15/08/2030
CPGT28,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/01/2035,"IPCA + 6,8226%",7.2096,6.7117,6.9438,0.0708,6.873,7.0148,1098.768146,99.2317,1712.55,,15/05/2033
CPLD26,COPEL DISTRIBUICAO S/A (*),15/06/2031,"IPCA + 4,7742%",6.9789,6.5575,6.7798,0.2001,6.5798,6.98,1133.36897,91.2783,1206.19,,15/08/2030
CPLD29,COPEL DISTRIBUICAO S/A (*),15/05/2036,"IPCA + 6,2831%",6.9378,6.6464,6.7637,0.0435,6.7202,6.8074,1012.24034,96.9876,1702.02,,15/05/2033
CPLD37,COPEL DISTRIBUICAO S/A (*),15/05/2032,"IPCA + 6,1732%",6.895,6.5651,6.7779,0.0332,6.7447,6.8112,1096.046824,97.0635,1319.28,,15/08/2030
CPTM15,LIGGA TELECOMUNICACOES S.A (*),15/09/2030,"IPCA + 8,8507%",12.3791,12.218,12.2716,0.2802,11.9915,12.5519,990.798522,88.5513,980.56,,15/05/2029
CPXB22,ETC - EMPRESA TRANSMISSORA CAPIXABA S.A (*),15/09/2025,"IPCA + 6,1675%",5.7828,5.3637,5.4831,0.4179,5.0652,5.9011,704.771761,100.5336,207.35,,15/05/2025
CRMG15,CONCESSIONÁRIA DA RODOVIA MG-050 S/A (*),15/12/2030,"IPCA + 5,9668%",--,7.5774,7.8057,0.1568,7.6489,7.9626,1031.596266,94.7273,784.71,0.05,15/08/2028
CRTR12,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A. (*),15/08/2041,"IPCA + 7,3201%",7.7293,7.3968,7.5755,0.0546,7.5209,7.6302,1004.477978,98.1956,1924.02,,15/05/2035
CSAN33,COSAN S.A. (*),15/08/2031,"IPCA + 5,7531%",--,--,8.2549,0.0809,8.1741,8.3359,1093.246249,89.2845,1212.5,,15/08/2030
CSMGA2,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),15/01/2026,"IPCA + 5,2737%",5.2144,4.5912,4.9987,0.2771,4.7215,5.2759,544.882023,100.1712,164.85,,15/05/2025
CSMGA6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2031,"IPCA + 5,2306%",6.9745,6.6766,6.8501,0.1126,6.7376,6.9628,995.627765,94.9104,854.53,,15/08/2028
